filename	label	start_span	end_span	span	code	semantic_rel
es-S1130-01082008000400013-1	ENFERMEDAD	960	986	trombosis de la vena porta	17920008	EXACT
es-S1130-01082008000400013-1	ENFERMEDAD	960	1020	trombosis de la vena porta y de la vena mesentérica superior	197001004+17920008	COMPOSITE
es-S1130-01082008000400013-1	ENFERMEDAD	1235	1246	trombofilia	234467004	EXACT
es-S1130-01082008000400013-1	ENFERMEDAD	1262	1326	heterocigosis para la mutación G20210A del gen de la protrombina	441421001	EXACT
es-S1130-01082008000400013-1	ENFERMEDAD	1635	1649	esplenomegalia	16294009	EXACT
es-S1130-01082008000400013-1	ENFERMEDAD	1759	1789	vasos colaterales periportales	67307004	NARROW
es-S1137-66272012000100011-1	ENFERMEDAD	18	25	fumador	77176002	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	69	87	esofagitis péptica	16761005	NARROW
es-S1137-66272012000100011-1	ENFERMEDAD	89	104	hernia de hiato	84089009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	107	121	asma bronquial	195967001	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	1430	1464	tumoración en glándula suprarrenal	237783006	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	1836	1850	feocromocitoma	302835009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	341	362	gastroenteritis aguda	69776003	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	1657	1671	feocromocitoma	302835009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	2060	2076	masa suprarrenal	237783006	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	1674	1695	carcinoma suprarrenal	255035007	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	933	945	cólico renal	7093002	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	2151	2165	feocromocitoma	302835009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	2203	2217	feocromocitoma	302835009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	2411	2433	feocromocitoma maligno	21851000119103	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	2574	2600	trombo tumoral en una vena	448128007	NARROW
es-S1137-66272012000100011-1	ENFERMEDAD	141	150	diabético	73211009	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	125	133	alérgico	106190000	EXACT
es-S1137-66272012000100011-1	ENFERMEDAD	1283	1300	leve hiponatremia	89627008	NARROW
es-S1130-01082008000200009-3	ENFERMEDAD	47	65	enfermedad celiaca	396331005	EXACT
es-S1130-01082008000200009-3	ENFERMEDAD	157	175	enfermedad celiaca	396331005	EXACT
es-S1130-01082008000200009-3	ENFERMEDAD	205	224	abortos espontáneos	17369002	EXACT
es-S1130-01082008000200009-3	ENFERMEDAD	230	270	accidente isquémico transitorio cerebral	266257000	EXACT
es-S1130-01082008000200009-3	ENFERMEDAD	459	486	alteraciones protrombóticas	234467004	NARROW
es-S0004-06142008000100008-1	ENFERMEDAD	348	358	tumoración	300848003	EXACT
es-S0004-06142008000100008-1	ENFERMEDAD	45	53	fumadora	77176002	EXACT
es-S0004-06142008000100008-1	ENFERMEDAD	2053	2096	tumor miofibroblástico inflamatorio vesical	771233008	NARROW
es-S0004-06142008000100008-1	ENFERMEDAD	144	179	infecciones urinarias de repetición	197927001	EXACT
es-S0004-06142008000100008-1	ENFERMEDAD	244	271	lesión nodular intravesical	126885006	NARROW
es-S0212-71992005000700008-1	ENFERMEDAD	1955	1969	hiperpotasemia	14140009	EXACT
es-S0212-71992005000700008-1	ENFERMEDAD	2102	2119	crisis adisoniana	766986002	EXACT
es-S0212-71992005000700008-1	ENFERMEDAD	484	499	hernia de hiato	84089009	EXACT
es-S0212-71992005000700008-1	ENFERMEDAD	504	514	esofagitis	16761005	EXACT
es-S0212-71992005000700008-1	ENFERMEDAD	525	556	reflujo biliar duodeno-gástrico	72950008	NARROW
es-S0212-71992005000700008-1	ENFERMEDAD	57	65	alergias	106190000	EXACT
es-S0212-71992005000700008-1	ENFERMEDAD	1095	1133	hiperpigmentación cutánea generalizada	49765009	NARROW
es-S0212-71992005000700008-1	ENFERMEDAD	2045	2054	hipotenso	45007003	EXACT
es-S1130-01082007000300006-7	ENFERMEDAD	107	114	bebedor	219006	EXACT
es-S1130-01082007000300006-7	ENFERMEDAD	119	126	fumador	77176002	EXACT
es-S1130-01082007000300006-7	ENFERMEDAD	128	152	Amigdalitis de repetició	195677001	EXACT
es-S1130-01082007000300006-7	ENFERMEDAD	362	427	duodenal mostró atrofia moderada de las vellosidades intestinales	75581001	NARROW
es-S0212-71992007000400005-1	ENFERMEDAD	35	38	LES	55464009	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	41	65	síndrome antifosfolípido	26843008	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	442	453	adenopatías	30746006	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	961	964	LES	55464009	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	416	436	hepatoesplenomegalia	36760000	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	657	677	hepatoesplenomegalia	36760000	EXACT
es-S0212-71992007000400005-1	ENFERMEDAD	682	690	lesiones	157670007	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	89	104	muerte cerebral	230802007	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	2220	2237	sufrimiento fetal	130955003	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	142	205	herida por proyectil de arma de fuego a nivel occipital derecho	283545005	NARROW
es-S0212-16112007000600015-1	ENFERMEDAD	2446	2467	sangrado transvaginal	399131003	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	2504	2531	desprendimiento placentario	415105001	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	2534	2546	muerte fetal	84122000	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	1265	1291	síndrome de realimentación	427698009	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	308	322	malformaciones	276655000	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	2900	2914	malformaciones	276655000	EXACT
es-S0212-16112007000600015-1	ENFERMEDAD	2398	2421	descontrol hipertensivo	170578008	EXACT
es-S1134-80462009000100005-15	ENFERMEDAD	113	136	espondiloartrosis grave	53332000	NARROW
es-S1139-76322009000500006-1	ENFERMEDAD	1359	1378	panhipopituitarismo	32390006	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	174	196	ginecomastia bilateral	4754008	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1493	1500	adenoma	443416007	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1627	1646	hiperparatiroidismo	66999008	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1681	1709	neoplasia endocrina múltiple	46724008	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1711	1716	MEN 1	30664006	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	928	944	craneofaringioma	189179009	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1153	1172	adenoma hipofisario	128664001	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1659	1666	tumores	189542002	EXACT
es-S1139-76322009000500006-1	ENFERMEDAD	1287	1309	hemianopsia bitemporal	61917005	EXACT
es-S1130-05582008000400007-2	ENFERMEDAD	363	373	estrabismo	22066006	EXACT
es-S1130-05582008000400007-2	ENFERMEDAD	548	568	hemangioma fibrosado	400210000	NARROW
es-S1130-05582008000400007-2	ENFERMEDAD	343	349	lesión	417163006	EXACT
es-S1130-05582008000400007-2	ENFERMEDAD	45	86	mancha azulada en la región nasoorbitaria	121000119106	NARROW
es-S1137-66272012000100018-1	ENFERMEDAD	638	655	crisis de migraña	37796009	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	3487	3528	crisis focales de origen temporal derecho	230381009	NARROW
es-S1137-66272012000100018-1	ENFERMEDAD	130	139	epilepsia	84757009	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	3552	3567	epilepsia focal	230381009	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	159	176	migraña menstrual	23186000	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	890	913	convulsión generalizada	246545002	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	1817	1842	bloqueo de rama izquierda	63467002	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	3785	3793	insomnio	193462001	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	1844	1847	BRI	63467002	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	1889	1932	trastorno de la conducción intraventricular	4554005	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	2486	2489	BRI	63467002	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	471	488	migraña menstrual	23186000	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	1148	1157	epilepsia	84757009	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	2808	2843	descargas epileptiformes temporales	193000002	NARROW
es-S1137-66272012000100018-1	ENFERMEDAD	3270	3285	bloqueo de rama	6374002	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	3616	3622	lesión	417163006	EXACT
es-S1137-66272012000100018-1	ENFERMEDAD	3327	3386	dilatación del asta temporal del ventrículo lateral derecho	66720007+25322007	COMPOSITE
es-S1130-05582017000100037-1	ENFERMEDAD	893	916	enfermedad de Forestier	65323003	EXACT
es-S1130-05582017000100037-1	ENFERMEDAD	403	424	hemiparesia espástica	20022000	NARROW
es-S1130-05582017000100037-1	ENFERMEDAD	1304	1315	hemiparesia	20022000	EXACT
es-S1130-05582017000100037-1	ENFERMEDAD	610	638	estenosis del canal raquídeo	76107001	EXACT
es-S1130-05582017000100037-1	ENFERMEDAD	678	713	compromiso de la unión bulbomedular	83561009	NARROW
es-S1130-05582017000100037-1	ENFERMEDAD	733	792	proliferaciones sindesmofíticas anteriores a nivel de C2-C6	298396009	NARROW
es-S1130-05582017000100037-1	ENFERMEDAD	313	321	disfagia	288939007	EXACT
es-S1130-05582017000100037-1	ENFERMEDAD	1290	1298	disfagia	288939007	EXACT
es-S1130-14732008000500005-1	ENFERMEDAD	56	73	diabetes mellitus	73211009	EXACT
es-S1130-14732008000500005-1	ENFERMEDAD	75	96	hipertensión arterial	38341003	EXACT
es-S1130-14732008000500005-1	ENFERMEDAD	243	265	incontinencia urinaria	165232002	EXACT
es-S1130-14732008000500005-1	ENFERMEDAD	381	410	hidrocefalia tetraventricular	230745008	NARROW
es-S1130-14732008000500005-1	ENFERMEDAD	432	435	HCA	15139001	NARROW
es-S1130-14732008000500005-1	ENFERMEDAD	928	952	hipotensión intracraneal	433691000124104	EXACT
es-S1130-14732008000500005-1	ENFERMEDAD	1108	1160	hematoma en vermis y hemisferio cerebeloso izquierdo	301765007	NARROW
es-S1130-14732008000500005-1	ENFERMEDAD	1166	1255	sangrado subaracnoideo en la superficie superior del cerebelo y en las folias cerebelosas	21454007	NARROW
es-S1130-14732008000500005-1	ENFERMEDAD	99	120	fibrilación auricular	49436004	EXACT
es-S1139-76322011000300008-1	ENFERMEDAD	1357	1380	hipertrofia ventricular	266249003	EXACT
es-S1139-76322011000300008-1	ENFERMEDAD	1478	1496	pericarditis aguda	15555002	EXACT
es-S0004-06142010000500014-1	ENFERMEDAD	911	932	orquitis inespecífica	274718005	EXACT
es-S1139-76322016000300013-1	ENFERMEDAD	521	532	infecciones	40733004	EXACT
es-S1139-76322016000300013-1	ENFERMEDAD	1099	1132	inmunodeficiencia de tipo humoral	363265005	EXACT
es-S1139-76322016000300013-1	ENFERMEDAD	1146	1166	enfermedad de Bruton	65880007	EXACT
es-S0365-66912011001000003-2	ENFERMEDAD	894	902	esguince	398878007	EXACT
es-S0365-66912011001000003-2	ENFERMEDAD	84	95	baja visión	13164000	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	42	59	enfermedad de VHL	46659004	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	121	156	hemangiomas capilares en ambos ojos	402867006	NARROW
es-S0365-66912012001100004-1	ENFERMEDAD	311	326	quistes renales	253883006	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	402	427	desprendimiento de retina	42059000	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	516	550	hemangiomas fotocoagulados nasales	449175004	NARROW
es-S0365-66912012001100004-1	ENFERMEDAD	598	638	membrana epirretiniana en polo posterior	367649002	NARROW
es-S0365-66912012001100004-1	ENFERMEDAD	885	902	hemorragia vítrea	31341008	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	976	993	hemorragia vítrea	31341008	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	429	431	DR	42059000	EXACT
es-S0365-66912012001100004-1	ENFERMEDAD	918	920	DR	42059000	EXACT
es-S0211-69952013000700023-1	ENFERMEDAD	208	229	hipertensión arterial	38341003	EXACT
es-S0211-69952013000700023-1	ENFERMEDAD	413	424	anemización	271737000	EXACT
es-S0211-69952013000700023-1	ENFERMEDAD	1134	1183	nefropatía por cilindros de cadenas ligeras kappa	449408005	EXACT
es-S0211-69952013000700023-1	ENFERMEDAD	1194	1206	MM IgA-kappa	285420006	NARROW
es-S0211-69952013000700023-1	ENFERMEDAD	1740	1806	lesiones tubulointersticiales crónicas de intensidad leve-moderada	60926001	NARROW
es-S1130-63432013000300013-1	ENFERMEDAD	45	52	fumador	77176002	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	97	131	hepatitis crónica C genotipo 1a/1c	768289009	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	1712	1730	pancreatitis aguda	197456007	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	175	183	fibrosis	263756000	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	832	843	hemorroides	70153002	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	299	310	hepatitis C	50711007	EXACT
es-S1130-63432013000300013-1	ENFERMEDAD	867	875	ansiedad	197480006	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	2485	2505	sinusitis esfenoidal	13266007	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	191	222	infecciones respiratorias altas	54150009	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	1934	1943	sinusitis	36971009	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	310	334	mononucleosis infecciosa	271558008	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	1946	1956	meningitis	7180009	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	344	359	cuadro catarral	82272006	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	1123	1162	adenopatías látero-cervicales, axilares	127189005	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	2186	2195	sinusitis	36971009	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	2264	2291	trombosis de seno cavernoso	89980009	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	2294	2305	encefalitis	45170000	EXACT
es-S0212-71992006000100006-1	ENFERMEDAD	2428	2445	sinusopatía aguda	7393007	NARROW
es-S0212-71992006000100006-1	ENFERMEDAD	1052	1108	rash maculoso y eritematoso que afecta a tronco y cuello	89757007	NARROW
es-S0212-71992006000100006-1	ENFERMEDAD	555	572	obstrucción nasal	232209000	EXACT
es-S1698-44472005000300015-1	ENFERMEDAD	385	412	anomalías dentoesqueléticas	196380002	EXACT
es-S1698-44472005000300015-1	ENFERMEDAD	725	745	duplicación condilar	708669006	EXACT
es-S1698-44472005000300015-1	ENFERMEDAD	1185	1225	cóndilo bífido izquierdo anteroposterior	708669006	NARROW
es-S1698-44472005000300015-1	ENFERMEDAD	1020	1037	derrame articular	111230002	EXACT
es-S1698-44472005000300015-1	ENFERMEDAD	972	1004	cóndilo: bifidez anteroposterior	708669006	NARROW
es-S1137-66272009000500017-1	ENFERMEDAD	78	112	crisis generalizada tónico-clónica	54200006	EXACT
es-S1137-66272009000500017-1	ENFERMEDAD	950	981	metabolitos de cocaína en orina	442184000+387085005	COMPOSITE
es-S1137-66272009000500017-1	ENFERMEDAD	1164	1192	fumador habitual de cannabis	723933008	EXACT
es-S1137-66272009000500017-1	ENFERMEDAD	1225	1243	consumo de cocaína	78267003	EXACT
es-S1137-66272009000500017-1	ENFERMEDAD	124	142	proceso infeccioso	40733004	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	1265	1275	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	62	83	cardiopatía isquémica	194828000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	127	147	nefroangioesclerosis	32916005	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	2734	2744	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	1962	1972	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	1506	1516	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	397	412	derrame pleural	60046008	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	2222	2232	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	1721	1736	derrame pleural	60046008	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	3119	3134	derrame pleural	60046008	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	1160	1175	derrame pleural	60046008	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	3463	3473	hidrotórax	79231000	EXACT
es-S1139-13752006000200009-1	ENFERMEDAD	86	147	insuficiencia renal crónica secundaria a nefroangioesclerosis	49220004	EXACT
es-S0365-66912009001100005-1	ENFERMEDAD	75	121	proptosis de un año de evolución en ambos ojos	18265008	NARROW
es-S0365-66912009001100005-1	ENFERMEDAD	331	339	amblíope	387742006	EXACT
es-S0365-66912009001100005-1	ENFERMEDAD	551	566	edema de papila	423341008	EXACT
es-S0365-66912009001100005-1	ENFERMEDAD	724	739	cuadrantanopsia	82180009	EXACT
es-S0365-66912009001100005-1	ENFERMEDAD	884	904	exoftalmos bilateral	18265008	NARROW
es-S0365-66912009001100005-1	ENFERMEDAD	954	975	meningocele bilateral	171131006	NARROW
es-S1139-76322013000100010-1	ENFERMEDAD	147	181	adenopatías submaxilares dolorosas	127085002	NARROW
es-S1139-76322013000100010-1	ENFERMEDAD	264	381	"exantema micropapular sobreelevado en ""piel de gallina"" que afectaba al tronco y a los pliegues inguinales y axilares"	271807003	NARROW
es-S1139-76322013000100010-1	ENFERMEDAD	472	483	escarlatina	30242009	EXACT
es-S1139-76322013000100010-1	ENFERMEDAD	781	792	escarlatina	30242009	EXACT
es-S1139-76322013000100010-1	ENFERMEDAD	734	742	exantema	271807003	EXACT
es-S1139-76322013000100010-1	ENFERMEDAD	1151	1159	exantema	271807003	EXACT
es-S1130-05582013000200007-1	ENFERMEDAD	689	700	adenopatías	30746006	EXACT
es-S1130-05582013000200007-1	ENFERMEDAD	2388	2391	FOA	84983008	EXACT
es-S1130-05582013000200007-1	ENFERMEDAD	1111	1117	lesión	417163006	EXACT
es-S1130-05582013000200007-1	ENFERMEDAD	1461	1467	lesión	417163006	EXACT
es-S1130-05582013000200007-1	ENFERMEDAD	1891	1897	lesión	417163006	EXACT
es-S0211-69952017000200225-2	ENFERMEDAD	625	653	crisis hemolíticas repetidas	59828008	NARROW
es-S0211-69952017000200225-2	ENFERMEDAD	48	51	HPN	1963002	EXACT
es-S0211-69952017000200225-2	ENFERMEDAD	1096	1102	anemia	271737000	EXACT
es-S0211-69952017000200225-2	ENFERMEDAD	196	220	anemia hemolítica severa	61261009	NARROW
es-S0211-69952017000200225-2	ENFERMEDAD	891	922	esiones lacunares subcorticales	127294003	NARROW
es-S0211-69952017000200225-2	ENFERMEDAD	970	973	HPN	1963002	EXACT
es-S0211-69952017000200225-2	ENFERMEDAD	890	898	lesiones	157670007	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	63	84	cardiopatía isquémica	194828000	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	96	122	infarto agudo de miocardio	57054005	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	263	283	amiloidosis primaria	23132008	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	286	304	síndrome nefrótico	52254009	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	1436	1454	síndrome nefrótico	52254009	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	137	147	ex-fumador	8517006	EXACT
es-S0212-16112009000600017-1	ENFERMEDAD	175	223	alergias conocidas a medicamentos ni a alimentos	416098002+414285001	COMPOSITE
es-S0376-78922012000300005-1	ENFERMEDAD	56	79	deformidades congénitas	276655000	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	160	184	hipoplasia del antebrazo	253929007	NARROW
es-S0376-78922012000300005-1	ENFERMEDAD	197	249	ausencia de rayos digitales tercero, cuarto y quinto	34111000	NARROW
es-S0376-78922012000300005-1	ENFERMEDAD	492	550	hipoplasia cubital y radial a expensas de su tercio distal	253929007	NARROW
es-S0376-78922012000300005-1	ENFERMEDAD	556	579	sinostosis radiohumeral	205329008	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	581	635	ausencia de los huesos del carpo de aparición temprana	91873009	NARROW
es-S0376-78922012000300005-1	ENFERMEDAD	1056	1110	fallo en la formación longitudinal de miembro superior	70902004	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	252	281	desviación cubital de la mano	249757009	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	4261	4274	cicatrización	275322007	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	3635	3641	lesión	417163006	EXACT
es-S0376-78922012000300005-1	ENFERMEDAD	1154	1196	moderado acortamiento longitudinal humeral	93264003	NARROW
es-S0376-78922012000300005-1	ENFERMEDAD	638	681	ausencia del tercero, cuarto y quinto rayos	34111000	NARROW
es-S0365-66912007001200012-1	ENFERMEDAD	965	1029	atrofia e hipertrofia variable del EPR en todo el polo posterior	421506003+425217005	COMPOSITE
es-S0365-66912007001200012-1	ENFERMEDAD	1781	1801	hepatitis autoinmune	408335007	EXACT
es-S0365-66912007001200012-1	ENFERMEDAD	672	769	atrofia y cicatrización coriorretiniana que presentaba en el polo posterior, incluyendo la mácula	95686007+246181000119100	COMPOSITE
es-S0365-66912007001200012-1	ENFERMEDAD	314	336	coroiditis serpiginosa	312491004	EXACT
es-S0365-66912007001200012-1	ENFERMEDAD	892	959	ojo presentaba múltiples lesiones de forma geográfica cicatriciales	301905003	NARROW
es-S0365-66912007001200012-1	ENFERMEDAD	1079	1087	lesiones	157670007	EXACT
es-S0365-66912007001200012-1	ENFERMEDAD	73	101	visión borrosa en ambos ojos	246636008	EXACT
