filename	label	start_span	end_span	span
es-S0004-06142009000100012-1	PROCEDIMIENTO	1327	1339	herniorrafia
es-S0004-06142009000100012-1	PROCEDIMIENTO	2350	2363	quimioterapia
es-S0004-06142009000100012-1	PROCEDIMIENTO	611	632	herniorrafia inguinal
es-S0004-06142009000100012-1	PROCEDIMIENTO	635	669	corrección de un hidrocele derecho
es-S0004-06142009000100012-1	PROCEDIMIENTO	293	327	radioterapia con intención radical
es-S0004-06142009000100012-1	PROCEDIMIENTO	2577	2583	T.A.C.
es-S0004-06142009000100012-1	PROCEDIMIENTO	827	868	orquiectomía radical derecha vía inguinal
es-S0004-06142009000100012-1	PROCEDIMIENTO	1587	1593	T.A.C.
es-S0004-06142009000100012-1	PROCEDIMIENTO	2616	2637	tratamiento paliativo
es-S0004-06142009000100012-1	PROCEDIMIENTO	871	940	exéresis del cordón espermático por encima de anillo inguinal interno
es-S0004-06142009000100012-1	PROCEDIMIENTO	1689	1785	Se reseca la tumoración junto a fibras del oblicuo menor, músculo transverso y músculo iliopsoas
es-S0004-06142009000100012-1	PROCEDIMIENTO	974	999	estudio anatomopatológico
es-S0004-06142009000100012-1	PROCEDIMIENTO	2748	2757	ecografía
es-S0004-06142009000100012-1	PROCEDIMIENTO	2876	2887	cistoscopia
es-S0004-06142009000100012-1	PROCEDIMIENTO	2929	2935	R.T.U.
es-S0004-06142009000100012-1	PROCEDIMIENTO	2966	2997	administración de quimioterapia
es-S0004-06142009000100012-1	PROCEDIMIENTO	1153	1173	estudio de extensión
es-S0004-06142009000100012-1	PROCEDIMIENTO	1052	1078	estudio inmunohistoquímico
es-S0004-06142009000100012-1	PROCEDIMIENTO	1197	1224	radioterapia complementaria
es-S0004-06142009000100012-1	PROCEDIMIENTO	1798	1808	patológico
es-S0004-06142009000100012-1	PROCEDIMIENTO	1884	1941	terapia adyuvante con esquema de adriamicina e ifosfamida
es-S0212-71992000001200009-1	PROCEDIMIENTO	743	761	exploración física
es-S0212-71992000001200009-1	PROCEDIMIENTO	83	114	biopsia pulmonar transbronquial
es-S0212-71992000001200009-1	PROCEDIMIENTO	159	170	corticoides
es-S0212-71992000001200009-1	PROCEDIMIENTO	1235	1260	gasometría arterial basal
es-S0212-71992000001200009-1	PROCEDIMIENTO	222	258	oxigenoterapia continua domiciliaria
es-S0212-71992000001200009-1	PROCEDIMIENTO	981	1002	auscultación cardíaca
es-S0212-71992000001200009-1	PROCEDIMIENTO	1355	1373	electrocardiograma
es-S0212-71992000001200009-1	PROCEDIMIENTO	1464	1485	radiografía de cuello
es-S0212-71992000001200009-1	PROCEDIMIENTO	1546	1566	radiografía de tórax
es-S0212-71992000001200009-1	PROCEDIMIENTO	1752	1790	tomografía computarizada (TC) de tórax
es-S0212-71992000001200009-1	PROCEDIMIENTO	2072	2094	controles radiológicos
es-S0378-48352005000400004-1	PROCEDIMIENTO	2047	2076	quimioterapia (CDDP-ADR-VP16)
es-S0378-48352005000400004-1	PROCEDIMIENTO	2123	2171	radioterapia paliativa a la columna dorso lumbar
es-S0378-48352005000400004-1	PROCEDIMIENTO	140	153	examen físico
es-S0378-48352005000400004-1	PROCEDIMIENTO	1826	1908	ecográficamente un pequeño nódulo tiroideo sólido, con calcio, en lóbulo izquierdo
es-S0378-48352005000400004-1	PROCEDIMIENTO	2237	2262	quimioterapia, (CTX-DTIC)
es-S0378-48352005000400004-1	PROCEDIMIENTO	261	283	TAC torácico abdominal
es-S0378-48352005000400004-1	PROCEDIMIENTO	346	358	Gastroscopia
es-S0378-48352005000400004-1	PROCEDIMIENTO	360	371	enema opaco
es-S0378-48352005000400004-1	PROCEDIMIENTO	373	417	ecografía abdominal, testicular y prostática
es-S0378-48352005000400004-1	PROCEDIMIENTO	2472	2481	necropsia
es-S0378-48352005000400004-1	PROCEDIMIENTO	480	520	biopsia de médula ósea, en cresta ilíaca
es-S0378-48352005000400004-1	PROCEDIMIENTO	522	555	Microscópicamente, la médula ósea
es-S0378-48352005000400004-1	PROCEDIMIENTO	953	979	estudio inmunohistoquímico
es-S0378-48352005000400004-1	PROCEDIMIENTO	196	215	estudio radiológico
es-S0378-48352005000400004-1	PROCEDIMIENTO	1917	1927	se extirpa
es-S0378-48352005000400004-1	PROCEDIMIENTO	2253	2261	CTX-DTIC
es-S0378-48352005000400004-1	PROCEDIMIENTO	156	165	analítica
es-S0378-48352005000400004-1	PROCEDIMIENTO	1368	1389	tinción de Rojo Congo
es-S0004-06142009000100010-2	PROCEDIMIENTO	1122	1138	TC sin contraste
es-S0004-06142009000100010-2	PROCEDIMIENTO	673	691	Exploración física
es-S0004-06142009000100010-2	PROCEDIMIENTO	864	886	Renograma MAG-3-Tc-99m
es-S0004-06142009000100010-2	PROCEDIMIENTO	1509	1550	nefrectomía con linfadenectomía izquierda
es-S0004-06142009000100010-2	PROCEDIMIENTO	732	741	hemograma
es-S0004-06142009000100010-2	PROCEDIMIENTO	1558	1583	estudio anatomopatológico
es-S0004-06142009000100010-2	PROCEDIMIENTO	284	303	ecografía abdominal
es-S0004-06142009000100010-2	PROCEDIMIENTO	115	131	histerectomizada
es-S0004-06142009000100010-2	PROCEDIMIENTO	134	157	ooferectomizada derecha
es-S0004-06142009000100010-2	PROCEDIMIENTO	2022	2051	Diagnóstico anatomopatológico
es-S0004-06142009000100010-2	PROCEDIMIENTO	829	839	bioquímica
es-S0004-06142009000100010-2	PROCEDIMIENTO	842	853	coagulación
es-S0212-16112013000300056-1	PROCEDIMIENTO	1040	1060	radiografía de tórax
es-S0212-16112013000300056-1	PROCEDIMIENTO	2523	2543	ventilación mecánica
es-S0212-16112013000300056-1	PROCEDIMIENTO	2557	2570	traqueostomía
es-S0212-16112013000300056-1	PROCEDIMIENTO	1680	1703	tratamiento antibiótico
es-S0212-16112013000300056-1	PROCEDIMIENTO	2592	2612	ventilación mecánica
es-S0212-16112013000300056-1	PROCEDIMIENTO	137	157	resección intestinal
es-S0212-16112013000300056-1	PROCEDIMIENTO	1719	1748	TC craneal y toraco-abdominal
es-S0212-16112013000300056-1	PROCEDIMIENTO	175	194	ileostomía terminal
es-S0212-16112013000300056-1	PROCEDIMIENTO	1215	1229	ecocardiograma
es-S0212-16112013000300056-1	PROCEDIMIENTO	223	286	NPD mediante un dispositivo intravascular totalmente implantado
es-S0212-16112013000300056-1	PROCEDIMIENTO	605	628	se sustituyó el catéter
es-S0212-16112013000300056-1	PROCEDIMIENTO	334	345	corticoides
es-S0212-16112013000300056-1	PROCEDIMIENTO	1524	1569	cirugía cardiaca para extraer ambos catéteres
es-S0212-16112013000300056-1	PROCEDIMIENTO	2352	2375	tratamiento antibiótico
es-S0212-16112013000300056-1	PROCEDIMIENTO	1380	1403	tratamiento antibiótico
es-S0212-16112013000300056-1	PROCEDIMIENTO	583	595	hemocultivos
es-S0212-16112013000300056-1	PROCEDIMIENTO	641	710	retirándose solamente el reservorio y la porción proximal del catéter
es-S0212-16112013000300056-1	PROCEDIMIENTO	2141	2152	se aislaron
es-S1137-66272016000200014-1	PROCEDIMIENTO	911	952	artrocentesis bajo control de radioscopia
es-S1137-66272016000200014-1	PROCEDIMIENTO	957	974	anestesia general
es-S1137-66272016000200014-1	PROCEDIMIENTO	1061	1072	artrografía
es-S1137-66272016000200014-1	PROCEDIMIENTO	1521	1543	movilización articular
es-S1137-66272016000200014-1	PROCEDIMIENTO	1555	1572	anestesia general
es-S1137-66272016000200014-1	PROCEDIMIENTO	285	328	válvula de derivación ventrículo-peritoneal
es-S1137-66272016000200014-1	PROCEDIMIENTO	1202	1247	descarga de la extremidad con uso de bastones
es-S1137-66272016000200014-1	PROCEDIMIENTO	1250	1271	rehabilitación física
es-S1137-66272016000200014-1	PROCEDIMIENTO	2700	2703	RNM
es-S1137-66272016000200014-1	PROCEDIMIENTO	1749	1775	tenotomías periarticulares
es-S1137-66272016000200014-1	PROCEDIMIENTO	1893	1919	tracción de partes blandas
es-S1137-66272016000200014-1	PROCEDIMIENTO	2961	2964	RNM
es-S1137-66272016000200014-1	PROCEDIMIENTO	644	653	hemograma
es-S1137-66272016000200014-1	PROCEDIMIENTO	655	694	marcadores de fase aguda de inflamación
es-S1137-66272016000200014-1	PROCEDIMIENTO	697	719	pruebas reumatológicas
es-S1137-66272016000200014-1	PROCEDIMIENTO	754	772	radiografía simple
es-S1137-66272016000200014-1	PROCEDIMIENTO	817	820	TAC
es-S1137-66272016000200014-1	PROCEDIMIENTO	2125	2150	tratamiento rehabilitador
es-S1137-66272016000200014-1	PROCEDIMIENTO	1303	1376	infiltración de la cadera con ácido hialurónico bajo control radioscópico
es-S1137-66272016000200014-1	PROCEDIMIENTO	366	379	examen físico
es-S1137-66272016000200014-1	PROCEDIMIENTO	984	1029	se obtuvo ninguna muestra de líquido sinovial
es-S1137-66272016000200014-1	PROCEDIMIENTO	2045	2076	tracción por periodos nocturnos
es-S1137-66272016000200014-1	PROCEDIMIENTO	2078	2106	marcha con bastones ingleses
es-S1137-66272009000300015-1	PROCEDIMIENTO	3680	3714	biopsia del nervio sural izquierdo
es-S1137-66272009000300015-1	PROCEDIMIENTO	1893	1919	estudios neurofisiológicos
es-S1137-66272009000300015-1	PROCEDIMIENTO	1149	1183	estudio de liquido cefalorraquídeo
es-S1137-66272009000300015-1	PROCEDIMIENTO	1191	1213	estudio de coagulación
es-S1137-66272009000300015-1	PROCEDIMIENTO	2226	2263	electromiograma (EMG) del ACP derecho
es-S1137-66272009000300015-1	PROCEDIMIENTO	2243	2246	EMG
es-S1137-66272009000300015-1	PROCEDIMIENTO	4283	4307	estudio neurofisiológico
es-S1137-66272009000300015-1	PROCEDIMIENTO	1660	1667	Mantoux
es-S1137-66272009000300015-1	PROCEDIMIENTO	4485	4488	EMG
es-S1137-66272009000300015-1	PROCEDIMIENTO	1669	1687	electrocardiograma
es-S1137-66272009000300015-1	PROCEDIMIENTO	1689	1692	ECG
es-S1137-66272009000300015-1	PROCEDIMIENTO	1695	1715	radiografía de tórax
es-S1137-66272009000300015-1	PROCEDIMIENTO	1717	1773	resonancia magnetica (RM) cerebral, torácica y abdominal
es-S1137-66272009000300015-1	PROCEDIMIENTO	1739	1741	RM
es-S1137-66272009000300015-1	PROCEDIMIENTO	3218	3221	EMG
es-S1137-66272009000300015-1	PROCEDIMIENTO	1098	1107	hemograma
es-S1137-66272009000300015-1	PROCEDIMIENTO	1353	1369	inmunoglobulinas
es-S1137-66272009000300015-1	PROCEDIMIENTO	1338	1351	proteinograma
es-S1137-66272009000300015-1	PROCEDIMIENTO	1596	1605	serología
es-S1137-66272009000300015-1	PROCEDIMIENTO	1371	1405	fracciones C3 y C4 del complemento
es-S1137-66272009000300015-1	PROCEDIMIENTO	1109	1147	bioquímica elemental de sangre y orina
es-S0378-48352006000600006-1	PROCEDIMIENTO	495	523	bloqueo androgénico completo
es-S0378-48352006000600006-1	PROCEDIMIENTO	2674	2697	toracotomía exploradora
es-S0378-48352006000600006-1	PROCEDIMIENTO	1556	1558	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	2997	3022	tratamiento radioterápico
es-S0378-48352006000600006-1	PROCEDIMIENTO	1809	1846	mediastinoscopia con toma de biopsias
es-S0378-48352006000600006-1	PROCEDIMIENTO	4112	4114	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	525	528	BAC
es-S0378-48352006000600006-1	PROCEDIMIENTO	1583	1612	irradiación sobre la próstata
es-S0378-48352006000600006-1	PROCEDIMIENTO	1062	1064	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	2022	2033	Nefrectomía
es-S0378-48352006000600006-1	PROCEDIMIENTO	2265	2267	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	2035	2037	NF
es-S0378-48352006000600006-1	PROCEDIMIENTO	4578	4601	TC torácica y abdominal
es-S0378-48352006000600006-1	PROCEDIMIENTO	3069	3082	inmunoterapia
es-S0378-48352006000600006-1	PROCEDIMIENTO	612	631	TC tóraco-abdominal
es-S0378-48352006000600006-1	PROCEDIMIENTO	5006	5022	gammagrafía ósea
es-S0378-48352006000600006-1	PROCEDIMIENTO	3444	3460	gammagrafía ósea
es-S0378-48352006000600006-1	PROCEDIMIENTO	2930	2937	biopsia
es-S0378-48352006000600006-1	PROCEDIMIENTO	832	903	RT. Se programa una dosis de 70 Gy sobre próstata y vesículas seminales
es-S0378-48352006000600006-1	PROCEDIMIENTO	3575	3577	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	386	441	biopsia de Adenocarcinoma de Próstata en lóbulo derecho
es-S0378-48352006000600006-1	PROCEDIMIENTO	3588	3590	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	4522	4524	NF
es-S0378-48352006000600006-1	PROCEDIMIENTO	4797	4799	NF
es-S0378-48352006000600006-1	PROCEDIMIENTO	4805	4807	TC
es-S0378-48352006000600006-1	PROCEDIMIENTO	4686	4688	NF
es-S0378-48352006000600006-1	PROCEDIMIENTO	3225	3228	BAC
es-S0378-48352006000600006-1	PROCEDIMIENTO	3346	3349	BAC
es-S0378-48352006000600006-1	PROCEDIMIENTO	3402	3405	BAC
es-S0378-48352006000600006-1	PROCEDIMIENTO	4138	4140	NF
es-S0378-48352006000600006-1	PROCEDIMIENTO	2598	2608	NF derecha
es-S0378-48352006000600006-1	PROCEDIMIENTO	2867	2883	clampaje lateral
es-S0378-48352006000600006-1	PROCEDIMIENTO	2206	2246	cirugía sobre la metástasis mediastínica
es-S0378-48352006000600006-1	PROCEDIMIENTO	4332	4357	confirmación gammagráfica
es-S0378-48352006000600006-1	PROCEDIMIENTO	262	271	analítica
es-S0378-48352006000600006-1	PROCEDIMIENTO	1862	1873	histológico
es-S0378-48352006000600006-1	PROCEDIMIENTO	2054	2065	histológico
es-S0378-48352006000600006-1	PROCEDIMIENTO	4741	4752	radiológica
es-S1130-01082009000400014-1	PROCEDIMIENTO	86	111	quimioterapia neodyuvante
es-S1130-01082009000400014-1	PROCEDIMIENTO	130	211	gastrectomía subtotal con reconstrucción mediante gastroyeyunostomía en Y de Roux
es-S1130-01082009000400014-1	PROCEDIMIENTO	180	211	gastroyeyunostomía en Y de Roux
es-S1130-01082009000400014-1	PROCEDIMIENTO	454	474	nutrición parenteral
es-S1130-01082009000400014-1	PROCEDIMIENTO	476	479	NPT
es-S1130-01082009000400014-1	PROCEDIMIENTO	728	756	test intradérmico de tiamina
es-S1130-01082009000400014-1	PROCEDIMIENTO	799	835	administración controlada de tiamina
es-S1130-01082009000400014-1	PROCEDIMIENTO	344	369	anastomosis gastroyeyunal
es-S1130-01082009000400014-1	PROCEDIMIENTO	130	151	gastrectomía subtotal
es-S1130-01082009000400014-1	PROCEDIMIENTO	34	41	cirugía
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1281	1311	PAAF de área parotídea derecha
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1170	1202	PAAF de área parotídea izquierda
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1417	1445	Resonancia Magnética Nuclear
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1161	1166	PAAFs
es-S1699-695X2014000200012-1	PROCEDIMIENTO	360	379	exploración clínica
es-S1699-695X2014000200012-1	PROCEDIMIENTO	183	207	Intervenido de cataratas
es-S1699-695X2014000200012-1	PROCEDIMIENTO	443	528	parótidas, motivo por el que se solicita una ecografía de dichas glándulas y una PAAF
es-S1699-695X2014000200012-1	PROCEDIMIENTO	628	637	ecografía
es-S1699-695X2014000200012-1	PROCEDIMIENTO	640	644	PAAF
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1204	1213	citología
es-S1699-695X2014000200012-1	PROCEDIMIENTO	1313	1322	citología
es-S1699-695X2014000200012-1	PROCEDIMIENTO	657	667	ecográfico
es-S0004-06142007000900013-1	PROCEDIMIENTO	621	639	ecografía escrotal
es-S0004-06142007000900013-1	PROCEDIMIENTO	559	568	hemograma
es-S0004-06142007000900013-1	PROCEDIMIENTO	1026	1085	extirpación del teste izquierdo y a la fijación del derecho
es-S0004-06142007000900013-1	PROCEDIMIENTO	591	613	estudio de coagulación
es-S0004-06142007000900013-1	PROCEDIMIENTO	573	583	bioquímica
es-S0004-06142007000900013-1	PROCEDIMIENTO	983	1006	intervención quirúrgica
es-S0004-06142007000900013-1	PROCEDIMIENTO	375	386	exploración
es-S1130-01082009000200011-1	PROCEDIMIENTO	404	423	analítica de sangre
es-S1130-01082009000200011-1	PROCEDIMIENTO	1648	1671	estudio histopatológico
es-S1130-01082009000200011-1	PROCEDIMIENTO	1032	1053	neumonectomía derecha
es-S1130-01082009000200011-1	PROCEDIMIENTO	784	796	gastroscopia
es-S1130-01082009000200011-1	PROCEDIMIENTO	449	469	radiografía de tórax
es-S1130-01082009000200011-1	PROCEDIMIENTO	798	810	colonoscopia
es-S1130-01082009000200011-1	PROCEDIMIENTO	813	832	TAC abdominopélvico
es-S1130-01082009000200011-1	PROCEDIMIENTO	1164	1176	colonoscopia
es-S1130-01082009000200011-1	PROCEDIMIENTO	1621	1643	hemicolectomía derecha
es-S1130-01082009000200011-1	PROCEDIMIENTO	926	947	neumonectomía derecha
es-S1130-01082009000200011-1	PROCEDIMIENTO	198	233	histerectomía con doble anexectomía
es-S1130-01082009000200011-1	PROCEDIMIENTO	1884	1902	inmunohistoquímica
es-S1130-01082009000200011-1	PROCEDIMIENTO	1261	1274	TAC abdominal
es-S1130-01082009000200011-1	PROCEDIMIENTO	246	259	braquiterapia
es-S1130-01082009000200011-1	PROCEDIMIENTO	651	669	imnunohistoquímica
es-S1130-01082009000200011-1	PROCEDIMIENTO	548	594	biopsia de dicha masa a través de broncoscopia
es-S1130-01082009000200011-1	PROCEDIMIENTO	2180	2197	cirugía abdominal
es-S1130-01082009000200011-1	PROCEDIMIENTO	759	779	estudio de extensión
es-S1130-01082009000200011-1	PROCEDIMIENTO	966	976	histología
es-S1130-01082009000200011-1	PROCEDIMIENTO	472	484	TAC torácico
es-S0212-16112011000600041-2	PROCEDIMIENTO	525	544	ecografía abdominal
es-S0212-16112011000600041-2	PROCEDIMIENTO	743	776	estudio virológico para hepatitis
es-S0212-16112011000600041-2	PROCEDIMIENTO	794	806	gastroscopia
es-S0212-16112011000600041-2	PROCEDIMIENTO	1338	1348	diuréticos
es-S0212-16112011000600041-2	PROCEDIMIENTO	1263	1285	abstinencia de alcohol
es-S0212-16112011000600041-2	PROCEDIMIENTO	1038	1058	aclaramiento de A1AT
es-S0212-16112011000600041-2	PROCEDIMIENTO	375	384	analítica
es-S0212-16112011000600041-2	PROCEDIMIENTO	1287	1335	complementos nutricionales hiperproteicos orales
es-S1698-69462006000100017-1	PROCEDIMIENTO	681	770	exodoncia del molar asociado con la lesión por decúbito lingual y de otros cuatro dientes
es-S1698-69462006000100017-1	PROCEDIMIENTO	151	164	quimioterapia
es-S1698-69462006000100017-1	PROCEDIMIENTO	832	841	exodoncia
es-S1698-69462006000100017-1	PROCEDIMIENTO	167	179	radioterapia
es-S1698-69462006000100017-1	PROCEDIMIENTO	920	967	desbridamientos limitados de las necrosis óseas
es-S1698-69462006000100017-1	PROCEDIMIENTO	267	280	bisfosfonatos
es-S1698-69462006000100017-1	PROCEDIMIENTO	987	1001	antibioterapia
es-S1698-69462006000100017-1	PROCEDIMIENTO	1234	1244	ostectomía
es-S1698-69462006000100017-1	PROCEDIMIENTO	132	139	cirugía
es-S1887-85712015000200005-1	PROCEDIMIENTO	512	532	reducción fractuaria
es-S1887-85712015000200005-1	PROCEDIMIENTO	1038	1105	desbridamiento de las partes blandas necróticas con lavado pulsátil
es-S1887-85712015000200005-1	PROCEDIMIENTO	814	943	fijación externa mediante un fijador externo de muñeca (utilizado como método de circunstancias) sobre diáfisis femoral izquierda
es-S1887-85712015000200005-1	PROCEDIMIENTO	643	695	reducción e inmovilización mediante fijación externa
es-S1887-85712015000200005-1	PROCEDIMIENTO	1239	1294	reducción cerrada con control de escopia de la fractura
es-S1887-85712015000200005-1	PROCEDIMIENTO	319	358	se inmoviliza con una férula suropédica
es-S1887-85712015000200005-1	PROCEDIMIENTO	1124	1131	escopia
es-S1887-85712015000200005-1	PROCEDIMIENTO	1534	1603	Dos pines proximales y dos pines distales y comprobación bajo escopia
es-S1887-85712015000200005-1	PROCEDIMIENTO	1313	1384	técnica de fijación externa mediante implantación de un fijador externo
es-S1887-85712015000200005-1	PROCEDIMIENTO	1401	1426	Fijador externo de muñeca
es-S1887-85712015000200005-1	PROCEDIMIENTO	565	589	procedimiento quirúrgico
es-S1130-05582017000200122-1	PROCEDIMIENTO	419	444	exploración oftalmológica
es-S1130-05582017000200122-1	PROCEDIMIENTO	910	954	resonancia magnética nuclear (RMN) orbitaria
es-S1130-05582017000200122-1	PROCEDIMIENTO	940	943	RMN
es-S1130-05582017000200122-1	PROCEDIMIENTO	1372	1416	evacuar el hematoma y descomprimir la órbita
es-S1130-05582017000200122-1	PROCEDIMIENTO	2199	2221	retirándose el drenaje
es-S1130-05582017000200122-1	PROCEDIMIENTO	1422	1439	anestesia general
es-S1130-05582017000200122-1	PROCEDIMIENTO	1067	1131	análisis sanguíneo basado en hemograma, bioquímica y coagulación
es-S1130-05582017000200122-1	PROCEDIMIENTO	697	706	palpación
es-S1130-05582017000200122-1	PROCEDIMIENTO	1468	1499	blefaroplastia superior derecho
es-S1130-05582017000200122-1	PROCEDIMIENTO	1501	1554	disecando el músculo orbicular del ojo y el periostio
es-S1130-05582017000200122-1	PROCEDIMIENTO	711	739	exploración del fondo de ojo
es-S1130-05582017000200122-1	PROCEDIMIENTO	1782	1805	evacuación del hematoma
es-S1130-05582017000200122-1	PROCEDIMIENTO	1884	1909	drenaje fino tipo Penrose
es-S1130-05582017000200122-1	PROCEDIMIENTO	2095	2102	cirugía
es-S1130-05582017000200122-1	PROCEDIMIENTO	2269	2276	cirugía
es-S0376-78922012000200008-1	PROCEDIMIENTO	3822	3841	retirar la prótesis
es-S0376-78922012000200008-1	PROCEDIMIENTO	4433	4458	estudio anatomopatológico
